"Fecha","Sensor","Volumen (Gals)","Distancia (KM)","Ver en Mapa"
"2024-06-22 13:28:57","Sensor unico","20.73","333.40","Ver en Mapa"
"2024-06-22 13:29:09","Sensor unico","20.73","333.40","Ver en Mapa"
"2024-06-22 13:30:09","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:31:09","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:31:44","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:32:44","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:33:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:34:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:35:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:36:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:37:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:38:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:39:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:40:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:41:29","Sensor unico","20.73","333.60","Ver en Mapa"
"2024-06-22 13:42:29","Sensor unico","20.73","333.90","Ver en Mapa"
"2024-06-22 13:43:29","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:43:47","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:43:50","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:44:07","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:46:02","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:46:44","Sensor unico","20.73","334.10","Ver en Mapa"
"2024-06-22 13:47:08","Sensor unico","20.73","334.20","Ver en Mapa"
"2024-06-22 13:47:44","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:48:44","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:49:47","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:50:47","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:51:47","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:52:29","Sensor unico","20.07","334.20","Ver en Mapa"
"2024-06-22 13:52:47","Sensor unico","20.07","334.30","Ver en Mapa"
"2024-06-22 13:53:47","Sensor unico","20.07","334.50","Ver en Mapa"
"2024-06-22 13:54:47","Sensor unico","20.07","334.50","Ver en Mapa"
"2024-06-22 13:55:47","Sensor unico","20.07","334.50","Ver en Mapa"
"2024-06-22 13:56:38","Sensor unico","20.07","334.60","Ver en Mapa"
"2024-06-22 13:56:41","Sensor unico","20.07","334.60","Ver en Mapa"
"2024-06-22 13:56:47","Sensor unico","20.07","334.60","Ver en Mapa"
"2024-06-22 13:57:23","Sensor unico","20.07","334.80","Ver en Mapa"
"2024-06-22 13:57:44","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 13:57:47","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 13:58:05","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 13:58:08","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 13:58:47","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 13:59:47","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 14:00:47","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 14:01:11","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 14:01:14","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 14:01:20","Sensor unico","20.07","334.90","Ver en Mapa"
"2024-06-22 14:01:37","Sensor unico","20.07","335.00","Ver en Mapa"
"2024-06-22 14:04:23","Sensor unico","20.73","335.00","Ver en Mapa"
"2024-06-22 14:04:56","Sensor unico","20.73","335.00","Ver en Mapa"
"2024-06-22 14:05:02","Sensor unico","20.73","335.00","Ver en Mapa"
"2024-06-22 14:05:19","Sensor unico","20.73","335.10","Ver en Mapa"
"2024-06-22 14:08:57","Sensor unico","21.38","335.10","Ver en Mapa"
"2024-06-22 14:09:24","Sensor unico","21.38","335.10","Ver en Mapa"
"2024-06-22 14:09:42","Sensor unico","21.38","335.10","Ver en Mapa"
"2024-06-22 14:10:42","Sensor unico","20.73","335.10","Ver en Mapa"
"2024-06-22 14:10:56","Sensor unico","20.73","335.10","Ver en Mapa"
"2024-06-22 14:15:55","Sensor unico","20.73","335.20","Ver en Mapa"
"2024-06-22 14:16:01","Sensor unico","20.73","335.20","Ver en Mapa"
"2024-06-22 14:16:43","Sensor unico","20.73","335.20","Ver en Mapa"
"2024-06-22 14:17:43","Sensor unico","20.73","335.20","Ver en Mapa"
"2024-06-22 14:18:43","Sensor unico","20.73","335.30","Ver en Mapa"
"2024-06-22 14:18:52","Sensor unico","20.73","335.30","Ver en Mapa"
"2024-06-22 14:19:01","Sensor unico","20.73","335.40","Ver en Mapa"
"2024-06-22 14:19:43","Sensor unico","20.07","335.40","Ver en Mapa"
"2024-06-22 14:20:19","Sensor unico","20.07","335.50","Ver en Mapa"
"2024-06-22 14:20:43","Sensor unico","20.07","335.50","Ver en Mapa"
"2024-06-22 14:21:09","Sensor unico","20.07","335.50","Ver en Mapa"
"2024-06-22 14:23:00","Sensor unico","19.42","335.50","Ver en Mapa"
"2024-06-22 14:23:21","Sensor unico","19.42","335.60","Ver en Mapa"
"2024-06-22 14:23:30","Sensor unico","19.42","335.60","Ver en Mapa"
"2024-06-22 14:23:48","Sensor unico","19.42","335.70","Ver en Mapa"
"2024-06-22 14:24:48","Sensor unico","20.07","335.70","Ver en Mapa"
"2024-06-22 14:25:48","Sensor unico","20.07","335.70","Ver en Mapa"
"2024-06-22 14:25:57","Sensor unico","20.07","335.70","Ver en Mapa"
"2024-06-22 14:26:24","Sensor unico","20.07","335.80","Ver en Mapa"
"2024-06-22 14:26:30","Sensor unico","20.07","335.80","Ver en Mapa"
"2024-06-22 14:26:48","Sensor unico","20.07","335.80","Ver en Mapa"
"2024-06-22 14:27:59","Sensor unico","20.07","335.90","Ver en Mapa"
"2024-06-22 14:30:22","Sensor unico","20.73","335.90","Ver en Mapa"
"2024-06-22 14:30:55","Sensor unico","20.73","336.00","Ver en Mapa"
"2024-06-22 14:30:58","Sensor unico","20.73","336.00","Ver en Mapa"
"2024-06-22 14:31:04","Sensor unico","20.73","336.10","Ver en Mapa"
"2024-06-22 14:31:22","Sensor unico","20.73","336.10","Ver en Mapa"
"2024-06-22 14:32:04","Sensor unico","20.73","336.10","Ver en Mapa"
"2024-06-22 14:33:04","Sensor unico","20.07","336.20","Ver en Mapa"
"2024-06-22 14:34:04","Sensor unico","19.42","336.20","Ver en Mapa"
"2024-06-22 14:35:04","Sensor unico","19.42","336.20","Ver en Mapa"
"2024-06-22 14:35:58","Sensor unico","19.42","336.20","Ver en Mapa"
"2024-06-22 14:36:04","Sensor unico","19.42","336.20","Ver en Mapa"
"2024-06-22 14:37:04","Sensor unico","19.42","336.30","Ver en Mapa"
"2024-06-22 14:38:04","Sensor unico","19.42","336.30","Ver en Mapa"
"2024-06-22 14:38:58","Sensor unico","19.42","336.40","Ver en Mapa"
"2024-06-22 14:39:04","Sensor unico","19.42","336.40","Ver en Mapa"
"2024-06-22 14:40:04","Sensor unico","19.42","336.50","Ver en Mapa"
"2024-06-22 14:41:04","Sensor unico","20.07","336.50","Ver en Mapa"
"2024-06-22 14:42:04","Sensor unico","20.07","336.60","Ver en Mapa"
"2024-06-22 14:42:49","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:43:04","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:43:13","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:43:16","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:43:22","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:43:54","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:45:07","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:45:19","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:45:25","Sensor unico","20.07","336.70","Ver en Mapa"
"2024-06-22 14:45:58","Sensor unico","20.07","336.80","Ver en Mapa"
"2024-06-22 14:46:42","Sensor unico","20.07","336.90","Ver en Mapa"
"2024-06-22 14:47:35","Sensor unico","20.07","336.90","Ver en Mapa"
"2024-06-22 14:47:50","Sensor unico","20.07","336.90","Ver en Mapa"
"2024-06-22 14:48:13","Sensor unico","20.07","336.90","Ver en Mapa"
"2024-06-22 14:51:47","Sensor unico","19.42","336.90","Ver en Mapa"
"2024-06-22 14:52:17","Sensor unico","19.42","337.00","Ver en Mapa"
"2024-06-22 14:52:20","Sensor unico","19.42","337.00","Ver en Mapa"
"2024-06-22 14:52:35","Sensor unico","19.42","337.10","Ver en Mapa"
"2024-06-22 14:53:35","Sensor unico","19.42","337.10","Ver en Mapa"
"2024-06-22 14:54:35","Sensor unico","20.07","337.10","Ver en Mapa"
"2024-06-22 14:55:35","Sensor unico","20.07","337.20","Ver en Mapa"
"2024-06-22 14:56:05","Sensor unico","20.07","337.20","Ver en Mapa"
"2024-06-22 14:56:11","Sensor unico","20.07","337.20","Ver en Mapa"
"2024-06-22 14:56:35","Sensor unico","20.07","337.40","Ver en Mapa"
"2024-06-22 14:56:59","Sensor unico","20.07","337.40","Ver en Mapa"
"2024-06-22 14:57:35","Sensor unico","19.42","337.50","Ver en Mapa"
"2024-06-22 14:57:55","Sensor unico","19.42","337.50","Ver en Mapa"
"2024-06-22 14:58:50","Sensor unico","19.42","337.50","Ver en Mapa"
"2024-06-22 14:59:02","Sensor unico","19.42","337.50","Ver en Mapa"
"2024-06-22 14:59:05","Sensor unico","19.42","337.50","Ver en Mapa"
"2024-06-22 14:59:41","Sensor unico","19.42","337.60","Ver en Mapa"
"2024-06-22 15:00:20","Sensor unico","19.42","337.60","Ver en Mapa"
"2024-06-22 15:00:32","Sensor unico","19.42","337.60","Ver en Mapa"
"2024-06-22 15:00:41","Sensor unico","20.07","337.70","Ver en Mapa"
"2024-06-22 15:01:41","Sensor unico","20.07","337.70","Ver en Mapa"
"2024-06-22 15:02:41","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:02:47","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:02:50","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:03:41","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:04:41","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:05:41","Sensor unico","20.07","337.80","Ver en Mapa"
"2024-06-22 15:06:17","Sensor unico","20.07","337.90","Ver en Mapa"
"2024-06-22 15:06:41","Sensor unico","20.07","338.00","Ver en Mapa"
"2024-06-22 15:07:20","Sensor unico","20.07","338.00","Ver en Mapa"
"2024-06-22 15:07:41","Sensor unico","20.07","338.00","Ver en Mapa"
"2024-06-22 15:08:41","Sensor unico","19.42","338.00","Ver en Mapa"
"2024-06-22 15:09:41","Sensor unico","19.42","338.00","Ver en Mapa"
"2024-06-22 15:10:41","Sensor unico","19.42","338.00","Ver en Mapa"
"2024-06-22 15:11:41","Sensor unico","19.42","338.00","Ver en Mapa"
"2024-06-22 15:11:44","Sensor unico","19.42","338.00","Ver en Mapa"
"2024-06-22 15:12:41","Sensor unico","19.42","338.10","Ver en Mapa"
"2024-06-22 15:13:41","Sensor unico","19.42","338.10","Ver en Mapa"
"2024-06-22 15:14:41","Sensor unico","19.42","338.10","Ver en Mapa"
"2024-06-22 15:15:41","Sensor unico","19.42","338.10","Ver en Mapa"
"2024-06-22 15:16:41","Sensor unico","19.42","338.10","Ver en Mapa"
"2024-06-22 15:17:41","Sensor unico","19.42","338.20","Ver en Mapa"
"2024-06-22 15:18:41","Sensor unico","19.42","338.30","Ver en Mapa"
"2024-06-22 15:19:41","Sensor unico","19.42","338.30","Ver en Mapa"
"2024-06-22 15:20:41","Sensor unico","19.42","338.30","Ver en Mapa"
"2024-06-22 15:21:41","Sensor unico","19.42","338.30","Ver en Mapa"
"2024-06-22 15:22:41","Sensor unico","19.42","338.30","Ver en Mapa"
"2024-06-22 15:23:41","Sensor unico","19.42","338.40","Ver en Mapa"
"2024-06-22 15:23:44","Sensor unico","19.42","338.40","Ver en Mapa"
"2024-06-22 15:23:47","Sensor unico","19.42","338.40","Ver en Mapa"
"2024-06-22 15:24:41","Sensor unico","19.42","338.40","Ver en Mapa"
"2024-06-22 15:25:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:26:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:27:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:28:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:29:23","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:29:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:30:41","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:30:53","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:31:10","Sensor unico","19.42","338.50","Ver en Mapa"
"2024-06-22 15:33:21","Sensor unico","18.78","338.60","Ver en Mapa"
"2024-06-22 15:33:39","Sensor unico","18.78","338.60","Ver en Mapa"
"2024-06-22 15:33:48","Sensor unico","18.78","338.60","Ver en Mapa"
"2024-06-22 15:34:09","Sensor unico","18.78","338.70","Ver en Mapa"
"2024-06-22 15:34:42","Sensor unico","19.42","338.70","Ver en Mapa"
"2024-06-22 15:34:45","Sensor unico","19.42","338.70","Ver en Mapa"
"2024-06-22 15:35:12","Sensor unico","19.42","338.80","Ver en Mapa"
"2024-06-22 15:36:09","Sensor unico","19.42","338.90","Ver en Mapa"
"2024-06-22 15:37:12","Sensor unico","20.07","338.90","Ver en Mapa"
"2024-06-22 15:38:12","Sensor unico","20.07","339.00","Ver en Mapa"
"2024-06-22 15:39:12","Sensor unico","19.42","339.00","Ver en Mapa"
"2024-06-22 15:40:12","Sensor unico","19.42","339.00","Ver en Mapa"
"2024-06-22 15:41:12","Sensor unico","19.42","339.20","Ver en Mapa"
"2024-06-22 15:42:12","Sensor unico","19.42","339.20","Ver en Mapa"
"2024-06-22 15:42:27","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:42:30","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:42:56","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:51:38","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:52:20","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:52:26","Sensor unico","19.42","339.30","Ver en Mapa"
"2024-06-22 15:53:26","Sensor unico","19.42","339.40","Ver en Mapa"
"2024-06-22 15:54:05","Sensor unico","19.42","339.40","Ver en Mapa"
"2024-06-22 15:54:08","Sensor unico","19.42","339.40","Ver en Mapa"
"2024-06-22 15:54:26","Sensor unico","19.42","339.50","Ver en Mapa"
"2024-06-22 15:54:35","Sensor unico","19.42","339.50","Ver en Mapa"
"2024-06-22 15:54:38","Sensor unico","19.42","339.50","Ver en Mapa"
"2024-06-22 15:55:29","Sensor unico","19.42","339.50","Ver en Mapa"
"2024-06-22 15:56:29","Sensor unico","19.42","339.60","Ver en Mapa"
"2024-06-22 15:56:35","Sensor unico","19.42","339.60","Ver en Mapa"
"2024-06-22 15:57:29","Sensor unico","19.42","339.70","Ver en Mapa"
"2024-06-22 15:58:29","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 15:59:07","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:01:57","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:02:48","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:03:48","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:04:48","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:05:02","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:10:59","Sensor unico","19.42","339.80","Ver en Mapa"
"2024-06-22 16:11:50","Sensor unico","19.42","339.90","Ver en Mapa"
"2024-06-22 16:11:53","Sensor unico","19.42","339.90","Ver en Mapa"
"2024-06-22 16:12:50","Sensor unico","19.42","340.00","Ver en Mapa"
"2024-06-22 16:13:50","Sensor unico","19.42","340.00","Ver en Mapa"
"2024-06-22 16:14:11","Sensor unico","19.42","340.00","Ver en Mapa"
"2024-06-22 16:14:14","Sensor unico","19.42","340.00","Ver en Mapa"
"2024-06-22 16:14:50","Sensor unico","19.42","340.00","Ver en Mapa"
"2024-06-22 16:15:35","Sensor unico","19.42","340.10","Ver en Mapa"
"2024-06-22 16:15:38","Sensor unico","19.42","340.10","Ver en Mapa"
"2024-06-22 16:15:50","Sensor unico","19.42","340.20","Ver en Mapa"
"2024-06-22 16:15:56","Sensor unico","19.42","340.20","Ver en Mapa"
"2024-06-22 16:16:02","Sensor unico","19.42","340.20","Ver en Mapa"
"2024-06-22 16:16:52","Sensor unico","19.42","340.20","Ver en Mapa"
"2024-06-22 16:19:48","Sensor unico","19.42","340.20","Ver en Mapa"
"2024-06-22 16:20:39","Sensor unico","19.42","340.30","Ver en Mapa"
"2024-06-22 16:21:39","Sensor unico","19.42","340.30","Ver en Mapa"
"2024-06-22 16:22:39","Sensor unico","19.42","340.50","Ver en Mapa"
"2024-06-22 16:23:26","Sensor unico","19.42","340.50","Ver en Mapa"
"2024-06-22 16:49:13","Sensor unico","18.78","340.50","Ver en Mapa"
"2024-06-22 16:49:41","Sensor unico","18.78","340.60","Ver en Mapa"
"2024-06-22 16:49:56","Sensor unico","18.78","340.70","Ver en Mapa"
"2024-06-22 16:50:20","Sensor unico","18.78","340.70","Ver en Mapa"
"2024-06-22 16:50:56","Sensor unico","18.78","340.90","Ver en Mapa"
"2024-06-22 16:51:26","Sensor unico","18.78","340.90","Ver en Mapa"
"2024-06-22 16:51:32","Sensor unico","18.78","340.90","Ver en Mapa"
"2024-06-22 16:51:56","Sensor unico","19.42","341.20","Ver en Mapa"
"2024-06-22 16:52:56","Sensor unico","19.42","341.20","Ver en Mapa"
"2024-06-22 16:53:08","Sensor unico","19.42","341.30","Ver en Mapa"
"2024-06-22 16:53:56","Sensor unico","19.42","341.60","Ver en Mapa"
"2024-06-22 16:54:56","Sensor unico","18.78","342.00","Ver en Mapa"
"2024-06-22 16:55:05","Sensor unico","18.78","342.00","Ver en Mapa"
"2024-06-22 16:55:56","Sensor unico","19.42","342.30","Ver en Mapa"
"2024-06-22 16:55:59","Sensor unico","19.42","342.30","Ver en Mapa"
"2024-06-22 16:56:56","Sensor unico","18.78","342.80","Ver en Mapa"
"2024-06-22 16:57:56","Sensor unico","18.78","343.20","Ver en Mapa"
"2024-06-22 16:58:56","Sensor unico","19.42","343.70","Ver en Mapa"
"2024-06-22 16:59:50","Sensor unico","18.78","344.00","Ver en Mapa"
"2024-06-22 16:59:53","Sensor unico","18.78","344.00","Ver en Mapa"
"2024-06-22 16:59:56","Sensor unico","18.78","344.10","Ver en Mapa"
"2024-06-22 17:00:56","Sensor unico","18.78","344.60","Ver en Mapa"
"2024-06-22 17:01:50","Sensor unico","18.78","345.00","Ver en Mapa"
"2024-06-22 17:01:56","Sensor unico","18.78","345.10","Ver en Mapa"
"2024-06-22 17:02:56","Sensor unico","18.78","345.80","Ver en Mapa"
"2024-06-22 17:03:56","Sensor unico","18.78","346.20","Ver en Mapa"
"2024-06-22 17:04:56","Sensor unico","18.78","347.30","Ver en Mapa"
"2024-06-22 17:05:56","Sensor unico","18.78","348.40","Ver en Mapa"
"2024-06-22 17:06:56","Sensor unico","18.78","349.50","Ver en Mapa"
"2024-06-22 17:07:32","Sensor unico","18.78","349.80","Ver en Mapa"
"2024-06-22 17:07:50","Sensor unico","18.78","349.90","Ver en Mapa"
"2024-06-22 17:07:56","Sensor unico","18.78","349.90","Ver en Mapa"
"2024-06-22 17:07:59","Sensor unico","18.78","349.90","Ver en Mapa"
"2024-06-22 17:08:22","Sensor unico","18.78","349.90","Ver en Mapa"
"2024-06-22 17:15:19","Sensor unico","51.3","349.90","Ver en Mapa"
"2024-06-22 17:16:01","Sensor unico","51.3","349.90","Ver en Mapa"
"2024-06-22 17:16:55","Sensor unico","51.3","350.00","Ver en Mapa"
"2024-06-22 17:17:01","Sensor unico","51.3","350.00","Ver en Mapa"
"2024-06-22 17:17:19","Sensor unico","51.3","350.10","Ver en Mapa"
"2024-06-22 17:17:25","Sensor unico","51.3","350.10","Ver en Mapa"
"2024-06-22 17:18:01","Sensor unico","51.3","350.10","Ver en Mapa"
"2024-06-22 17:18:49","Sensor unico","51.3","350.30","Ver en Mapa"
"2024-06-22 17:18:55","Sensor unico","51.3","350.30","Ver en Mapa"
"2024-06-22 17:19:01","Sensor unico","51.3","350.40","Ver en Mapa"
"2024-06-22 17:19:07","Sensor unico","51.3","350.40","Ver en Mapa"
"2024-06-22 17:19:34","Sensor unico","51.3","350.50","Ver en Mapa"
"2024-06-22 17:19:48","Sensor unico","51.3","350.50","Ver en Mapa"
"2024-06-22 18:17:35","Sensor unico","51.3","350.50","Ver en Mapa"
"2024-06-22 19:17:57","Sensor unico","51.3","350.50","Ver en Mapa"
"2024-06-22 20:18:29","Sensor unico","51.3","350.50","Ver en Mapa"
"2024-06-22 21:18:02","Sensor unico","51.03","350.50","Ver en Mapa"
"2024-06-22 21:36:33","Sensor unico","51.03","350.50","Ver en Mapa"
"2024-06-22 21:36:39","Sensor unico","51.03","350.50","Ver en Mapa"
"2024-06-22 21:36:50","Sensor unico","51.03","350.50","Ver en Mapa"
"2024-06-22 22:26:39","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-22 22:26:54","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-22 22:27:18","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-22 22:27:41","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-22 23:25:35","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-23 00:25:31","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 01:26:13","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 02:25:53","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 03:26:28","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 04:26:14","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 05:26:25","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 06:26:58","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 07:26:40","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 08:26:57","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 09:27:18","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 10:27:00","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 11:27:16","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 12:27:47","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 13:27:30","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 14:28:09","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 15:27:56","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-23 16:28:33","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-23 17:28:24","Sensor unico","51.03","350.60","Ver en Mapa"
"2024-06-23 18:28:41","Sensor unico","50.73","350.60","Ver en Mapa"
"2024-06-23 19:28:27","Sensor unico","50.73","350.60","Ver en Mapa"
